seri;model;titles;year;km;color;prices;date;location
911;Carrera 4S;''NOVA MOTORS'' 2020 PORSCHE 911 CARRERA 4S / SPORT DESIGN;2020;6.710;Siyah;12.000.000 TL;"15 Aralık
2022";"İstanbul
Beşiktaş"
Boxster;Boxster;2001 BOXSTER 2.7 TIPTRONIC_HARDTOP TAVAN_CD ÇALAR_DİJİTAL KLİMA;2001;150.123;Gri;920.000 TL;"15 Aralık
2022";"İstanbul
Kadıköy"
Taycan;4S Performance Plus;MILLENIUM- TAYCAN 4S/BOSE SES S/PANA. CAM T/MOBİL ŞARJ/YOLCU EKR;2021;22.000;Siyah;5.575.000 TL;"15 Aralık
2022";"İzmir
Gaziemir"
Panamera;Panamera Diesel;2015 MODEL PANEMERA ISITMA SOĞUTMA-CARBON PUSULA 300HP FULL+FULL;2015;163.000;Siyah;3.369.000 TL;"15 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera Diesel;SEÇKİN'DEN 2012+PORSCHE+PANA­MERA+BOSE+4K.SOĞUT­MA+VAKUM+TAM+DOLU;2012;195.000;Siyah;2.390.000 TL;"15 Aralık
2022";"İstanbul
Bağcılar"
Cayman;S;Sahibinden Temiz Düşük Km'li CAYMAN S (75.000km);2008;77.000;Füme;1.450.000 TL;"15 Aralık
2022";"İstanbul
Kadıköy"
Taycan;4S;4S Porsche taycan HATASIZ;2020;24.000;Siyah;5.200.000 TL;"15 Aralık
2022";"Sakarya
Hendek"
911;Carrera 4;HANCAR 2021 PORSCHE 911 CARRERA 4-SOĞUTMA-SPOR EGSOZ-BOSE;2021;19.830;Siyah;10.250.000 TL;"15 Aralık
2022";"İstanbul
Eyüpsultan"
Panamera;Panamera Diesel;AGT AUTO'dan Panemera Platinum Edition;2013;229.000;Beyaz;2.800.000 TL;"15 Aralık
2022";"Batman
Merkez"
Taycan;4S Performance;ARS MOTORS 2020 PORSCHE TAYCAN 4S PERFORMANCE-C­MTVN-Y.YOLCU;2020;6.500;Gri;4.575.000 TL;"15 Aralık
2022";"İstanbul
Beşiktaş"
Taycan;Turbo S;ÇETİNKAYA'DAN 2020 PORSCHE TAYCAN TURBO S SERAMİK-BURMESTER;2020;6.100;Gri;7.000.000 TL;"15 Aralık
2022";"Ankara
Akyurt"
Taycan;4S Performance Plus;"YETKİLİ SKODA BAYİSİNDEN 2021 PORSCHE TAYCAN 4S
Yetkili Bayi";2021;14.645;Siyah;5.500.000 TL;"15 Aralık
2022";"İstanbul
Sultanbeyli"
Taycan;Turbo S;Sahibinden 2020 Porsche Taycan Turbo S;2020;25.000;Siyah;6.500.000 TL;"15 Aralık
2022";"İstanbul
Beylikdüzü"
Panamera;Panamera Diesel;BAYİİ BOSE DEĞİŞENSİZ TRAMERSİZ;2012;240.000;Mavi;2.720.000 TL;"15 Aralık
2022";"Kocaeli
Kandıra"
Panamera;Panamera 4S Diesel;PRESTİJ.2017 PORSCHE PANAMERA 4S DİZEL SİYAH/İÇİ KIRMIZI HATASIZ;2017;119.800;Siyah;6.500.000 TL;"15 Aralık
2022";"İstanbul
Kadıköy"
911;Carrera 4S;ELEGANCE CARS 2021 PORSCHE CARRERA 4S DİSTRONİC SOĞUTMA;2021;12.000;Siyah;12.800.000 TL;"15 Aralık
2022";"İstanbul
Beşiktaş"
911;Carrera;2015 PORSCHE 911 CARRERA BOYASIZ CHORONO BAYİ ÇIKIŞLI SPOR EGZOS;2015;16.000;Beyaz;6.150.000 TL;"15 Aralık
2022";"Ankara
Çankaya"
Panamera;Panamera Diesel;LİON MOTORS-2013 PANAMERA 3.0D-SGTM-ISTM-5'BL­G-VKM-BAYİ-MAKYAJLI;2013;220.713;Beyaz;2.425.000 TL;"15 Aralık
2022";"İstanbul
Kadıköy"
Panamera;Panamera Diesel;2015 HATASIZ BOYASIZ PANAMERA 3.0 D MATRİX 88 BİN KM AİR SOĞTMA;2015;88.000;Beyaz;4.375.000 TL;"15 Aralık
2022";"Hatay
Antakya"
Taycan;4S Performance Plus;ERTEMEL GROUP 2022 PORSCHE TAYCAN 4S PERFORMANCE P. 21 JANT-BAYİ;2022;7.400;Siyah;6.150.000 TL;"15 Aralık
2022";"İstanbul
Bağcılar"
Taycan;Turbo Cross Turismo;e-VİSİON 2022 TAYCAN CROSS TURBO TAM FULL;2022;7.010;Siyah;7.150.000 TL;"15 Aralık
2022";"İstanbul
Beykoz"
Panamera;Panamera 4S;AKKOYUNLAR 2012 4s PDK BAYİ FACELİFT 130 km %50 peşin %50 vade;2012;130.000;Beyaz;2.850.000 TL;"15 Aralık
2022";"İstanbul
Bahçelievler"
Taycan;Turbo S;YENİKÖY MOTORS 2020 PORSCHE TAYCAN TURBO S - KARBON - ARKA AKS;2020;6.900;Siyah;6.550.000 TL;"15 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera Diesel;SAVAŞ AUTODAN KUSURSUZ TEMİZLİKTE BAYİ 185 BİNDE;2012;185.000;Beyaz;3.050.000 TL;"15 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera Diesel;SAVAŞ AUTODAN PANEMERANIN EN DOLUSU 64 BİNDE İÇİ KIRMIZI;2013;64.000;Beyaz;3.675.000 TL;"15 Aralık
2022";"İstanbul
Bağcılar"
Cayman;Cayman;2017 HATASIZ CAYMAN;2017;39.000;Gri;3.300.000 TL;"14 Aralık
2022";"İstanbul
Başakşehir"
Panamera;Panamera Diesel;Gümüş'den 2012 PANAMERA 3.0DİESEL-BAYİ-BO­SE-BOYASIZ-VİŞNE İÇ;2012;154.000;Gri;2.775.000 TL;"14 Aralık
2022";"Afyonkarahisar
Bolvadin"
911;Carrera;MERKAR - 2011 PORSCHE 911 CARRERA PDK BAYİ 22.500 KM;2011;22.500;Beyaz;3.875.000 TL;"14 Aralık
2022";"İstanbul
Bakırköy"
Taycan;Turbo S Cross Turismo;AUTOBANK 2021 TAYCAN TURBO S CROSS TOURİSMO GECE GÖRÜŞ - HEAD UP;2021;0;Gri;8.350.000 TL;"14 Aralık
2022";"İstanbul
Beşiktaş"
Panamera;Panamera Diesel;2013 ÇIKIŞLI PANAMERA 187.000KM HATASIZ ÖN ARKA SOĞUTMALI VS VS.;2012;187.000;Siyah;2.870.000 TL;"14 Aralık
2022";"Ankara
Çankaya"
Cayman;Cayman;ÇOBANOĞLU BAYİ 2013 PORSCHE CAYMAN 2.7 PDK;2013;66.000;Siyah;2.150.000 TL;"14 Aralık
2022";"İstanbul
Beşiktaş"
Taycan;4S;RİCH GRUP PORSCHE TAYCAN SİYAH/KIRMIZI ISITMA/SOĞUTMA;2020;9.500;Siyah;3.850.000 TL;"14 Aralık
2022";"İstanbul
Ataşehir"
Taycan;Turbo S;Sahibinden 2020 Turbo S;2020;8.600;Siyah;6.465.000 TL;"14 Aralık
2022";"İstanbul
Bakırköy"
Panamera;Panamera Diesel;HASARSIZ TEMİZ;2012;240.000;Siyah;2.350.000 TL;"14 Aralık
2022";"İstanbul
Başakşehir"
718;Boxster;BADEMLİ MOTORS 2017 PORSCHE 718 BOXSTER/MATRIX/BOSE;2017;49.500;Gri;3.300.000 TL;"14 Aralık
2022";"Bursa
Mudanya"
Taycan;Turbo S;NOYAN MOTORS TURBO S 761 HP İÇ KIRMIZI CARBON PAKET PUSULA FULL;2020;30.000;Beyaz;5.750.000 TL;"14 Aralık
2022";"Mardin
Midyat"
Panamera;Panamera Diesel;TR DE TEK~MARSALA~AİR~4 SOGUTMA-ELK PRDE-BOSE~C­RONO-GTS-4 ISITMA;2012;201.000;Siyah;2.280.000 TL;"14 Aralık
2022";"Ankara
Akyurt"
718;Boxster;MIATA CAR 2017 PORSCHE 718 BOXTER;2017;38.000;Siyah;3.475.000 TL;"14 Aralık
2022";"İstanbul
Çekmeköy"
Panamera;Panamera Diesel;2015 HATASIZ BOYASIZ BAYİ ÇIKIŞLI İLK EL SERVİS BAKIMLI TAM FULL;2015;266.700;Beyaz;4.175.000 TL;"14 Aralık
2022";"Ankara
Akyurt"
Panamera;Panamera Diesel;2014 PORSCHE PANAMERA DİESEL+BAYİ+CHRON­O+KARBON+SOĞUTMA;2014;143.000;Gri;3.395.000 TL;"14 Aralık
2022";"Eskişehir
Odunpazarı"
Boxster;S;PORSCHE BOXSTER S 3.2 285HP 105000KM FULL + FULL;2005;105.000;Siyah;1.475.000 TL;"14 Aralık
2022";"İstanbul
Başakşehir"
Taycan;4S Performance Plus;Doğuş Garantili Yeniköy Çıkışlı Full Taycan 4s Performance Plus;2020;15.000;Siyah;5.200.000 TL;"14 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera 4;ÇİZGİ'DEN PORSCHE PANAMERA PDK+CHRONO+KARBON;2011;165.000;Kahverengi;1.990.000 TL;"14 Aralık
2022";"İstanbul
Maltepe"
Panamera;Panamera Diesel;ÇELİKLER LUXURY CAR;2013;82.000;Füme;3.650.000 TL;"14 Aralık
2022";"Antalya
Muratpaşa"
Taycan;4S Performance Plus;İMPERİAL MOTORS 2021 PORSCHE TAYCAN 4S PERFORMANCE PLUS BOSE;2021;13.000;Siyah;5.450.000 TL;"14 Aralık
2022";"Ankara
Çankaya"
Panamera;Panamera Diesel;ARSLAN OTOMOTİV/BAYİ ÇIKIŞLI/300HP/­EDITİON/BOSE/­CARBON/4BÖLGE/;2015;160.000;Siyah;3.525.000 TL;"14 Aralık
2022";"Afyonkarahisar
Merkez"
Panamera;Panamera Diesel;Tertemiz panamera dizel 120.000km;2012;120.000;Beyaz;2.900.000 TL;"14 Aralık
2022";"Muğla
Bodrum"
Panamera;Panamera Diesel;YAŞARLAR ARY-2012-PANAMERA -DİESEL-AİR-PUSU­LA-VAKUM-SOĞUTMA-;2012;300.000;Beyaz;2.500.000 TL;"14 Aralık
2022";"Konya
Karatay"
Taycan;4S;POSH AUTO /// 2020 PORSCHE TAYCAN 4S PERF PLUS ''ARK AKS ISIT+SĞ;2020;35.000;Gri;4.785.000 TL;"14 Aralık
2022";"İstanbul
Bakırköy"
Panamera;Panamera 4S E-Hybrid;560 beygir DOLU DOLU;2021;40.000;Siyah;11.500.000 TL;"14 Aralık
2022";"Ankara
Yenimahalle"
Taycan;4S Performance Plus;sahibinden doğuş çıkışlı taycan4s;2021;23.600;Siyah;6.500.000 TL;"14 Aralık
2022";"Ankara
Çankaya"
Taycan;Turbo;POYRAZDAN 2020 PORSCHE TAYCAN TURBO-BEYAZ İÇ KIRMIZI-TAM DOLU;2020;20.000;Beyaz;5.650.000 TL;"14 Aralık
2022";"Antalya
Kepez"
Panamera;Panamera 4;YENİKÖY MOTORS 2019 PANAMERA 4 - BAYİ - AIRMATIC - BOSE- SOĞUTMA;2019;99.000;Siyah;6.450.000 TL;"14 Aralık
2022";"İstanbul
Sarıyer"
Taycan;Turbo;DOĞUŞ ÇIKIŞLI PORSCHE TAYCAN TURBO 680 HP;2020;9.500;Beyaz;6.150.000 TL;"14 Aralık
2022";"İstanbul
Ataşehir"
;;;;;;;;
Taycan;4S Performance Plus;BAYSILAN'DAN 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS 571 hp;2020;6.200;Beyaz;4.750.000 TL;"14 Aralık
2022";"İstanbul
Esenler"
Taycan;4S Performance Plus;BAYSILAN'DAN 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS 571 HP;2020;6.100;Gri;4.770.000 TL;"14 Aralık
2022";"İstanbul
Esenler"
Taycan;4S Performance Plus;BAYİ 4S Performance Plus 2026 UZATILMIŞ GARANTİ , FULL+FULL;2020;5.500;Beyaz;4.900.000 TL;"14 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera Diesel;MERCAN OTO'DAN 2012 PANAMERA SPORTDESİNG+BURM­ESTER+AİR+PUSULA;2012;264.331;Siyah;2.150.000 TL;"14 Aralık
2022";"Kocaeli
Gebze"
Taycan;4 Cross Turismo;2022-DOĞUŞ-TAYCAN 4 CROSS TURISMO-SOĞUTMA-360 KAMRA-AİRMATİC;2022;6.161;Siyah;5.750.000 TL;"13 Aralık
2022";"Trabzon
Ortahisar"
Panamera;Panamera 4S;GREENS MOTORS'tan 2010 PANAMERA 4S 175.000 KM BAYİİ GTS GÖRÜNÜM;2010;175.000;Beyaz;1.890.000 TL;"13 Aralık
2022";"İstanbul
Esenyurt"
Panamera;Panamera Diesel;'GALATA' 2013 PORSCHE PANAMERA 3.0 DİZEL OTOMATİK;2013;165.000;Beyaz;2.685.000 TL;"13 Aralık
2022";"İstanbul
Beyoğlu"
911;GT3;SS MOTORS 2007 PORSCHE 911 GT3-CHRONO-22.960 KM;2007;22.960;Beyaz;9.900.000 TL;"13 Aralık
2022";"İstanbul
Şişli"
Boxster;Boxster;EMSALSİZ YETKİLİ SERVİS BAKIMLI VE GARANTİLİ 2015 ÇIKIŞLI;2014;160.000;Beyaz;2.450.000 TL;"13 Aralık
2022";"İstanbul
Beylikdüzü"
Panamera;Panamera Turbo;Porsche Panamera Turbo;2011;111.000;Beyaz;2.650.000 TL;"13 Aralık
2022";"Konya
Beyşehir"
Panamera;Panamera Diesel;AYŞİT OTOMOTİV-2013-CH­RONO-AIRMATIC-SOĞ­UTMA-VAKUM-VERGİ BARIŞLI;2013;220.000;Siyah;2.725.000 TL;"13 Aralık
2022";"Gaziantep
Şehitkamil"
911;Carrera 4S;NASYONEL DOĞUŞ GARANTİLİ 20'JNT SPOR EGSOZ CARBON SOĞTMA BOSE;2016;27.492;Beyaz;7.490.000 TL;"13 Aralık
2022";"İstanbul
Beşiktaş"
911;Turbo S;EA MOTORS 2013 34BİNKM DOĞUŞ BAYİ 911 TURBO S BURMESTER SERAMİK;2013;34.600;Siyah;8.550.000 TL;"13 Aralık
2022";"İstanbul
Bakırköy"
Panamera;Panamera Diesel;KMR MOTORS 2012 PANAMERA SPORT DESİNG AİR SOĞUTMA CHRONO HATASIZ;2012;235.000;Beyaz;2.295.000 TL;"13 Aralık
2022";"İstanbul
Bağcılar"
Taycan;4S Performance Plus;HATASIZ 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS+SPORT CHRONO FUL;2020;19.000;Siyah;4.149.500 TL;"13 Aralık
2022";"İstanbul
Kadıköy"
Panamera;Panamera 4;İMPERİAL MOTORS 2011 PANEMARA 4 VERGİ BARIŞLI 4 X 4;2011;175.000;Siyah;1.850.000 TL;"13 Aralık
2022";"Ankara
Çankaya"
Panamera;Panamera Diesel;MST motors panamera;2012;221.000;Beyaz;1.850.000 TL;"13 Aralık
2022";"Mersin
Yenişehir"
Panamera;Panamera Diesel;CITY GARAGE'DEN ___2015 PANAMERA DİESEL CARBON PUSULA DOĞUŞ ÇIKŞ;2015;117.000;Siyah;4.150.000 TL;"13 Aralık
2022";"İstanbul
Bağcılar"
Cayman;S;2010 CAYMAN S 2.9 PDK CHRONO ALCANTRA BAYİİ 265 HP;2010;143.000;Kahverengi;1.525.000 TL;"13 Aralık
2022";"İstanbul
Kartal"
911;Carrera 4S;Doğuş Kazasız Manuel kapalı garaj arabası;2007;90.500;Gümüş Gri;3.000.000 TL;"13 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera 4 E-Hybrid;"""""GARDEN""""2022 VOLKAN GRİ PLATİNUM EDİTİON TESLİME HAZİR";2022;6.222;Füme;11.250.000 TL;"13 Aralık
2022";"İstanbul
Ataşehir"
Boxster;Boxster;_EA MOTORS_2012 34BİNKM BOXSTER 2.7PDK CHRONO BOSE SOGUTMA EGZOZ;2012;34.000;Sarı;2.750.000 TL;"13 Aralık
2022";"İstanbul
Bakırköy"
Panamera;Panamera Diesel;2012 - Panamera Diesel Bayi Çıkışlı Hatasız 63.000km;2012;63.000;Beyaz;3.350.000 TL;"13 Aralık
2022";"Ankara
Yenimahalle"
Panamera;Panamera Diesel;SAHİBİNDEN HATASIZ SERVİS BAKIMLI PANAMERA;2012;135.000;Siyah;2.775.000 TL;"13 Aralık
2022";"İstanbul
Ataşehir"
Panamera;Panamera Diesel;-AUTO CARE-BAYİİ/57.OOO­KM/ISITMA/SOĞUTMA /NAVİ/CHRONO/BOSE;2015;57.000;Beyaz;4.220.000 TL;"13 Aralık
2022";"Bursa
Nilüfer"
Cayman;Cayman;Sahibinden 2.9 Siyah-Bej 76.000'de Doğuş Çıkış PDK-Chrono-Borla;2011;76.000;Siyah;1.860.000 TL;"13 Aralık
2022";"İstanbul
Tuzla"
Boxster;Boxster;PORSCHE BOXSTER 1998 MODEL CABRIO 140.000 KM.;1998;140.000;Gri;650.000 TL;"13 Aralık
2022";"İstanbul
Kadıköy"
Panamera;Panamera 4S Diesel;HANCAR 2017 PORSCHE PANAMERA 4S AİRMATİK-SO ĞUTMA-GECE GÖRÜŞ;2017;82.000;Siyah;7.350.000 TL;"13 Aralık
2022";"İstanbul
Eyüpsultan"
Panamera;Panamera 4 E-Hybrid;ERCAR MOTORS 2020 PORSCHE PANAMERA E-HYBRİD-BO­SE-SOĞUTMA;2020;40.000;Siyah;8.400.000 TL;"13 Aralık
2022";"İstanbul
Beşiktaş"
Taycan;Turbo;2020 taycan turbo 22000km 680hp;2020;22.000;Beyaz;4.990.000 TL;"13 Aralık
2022";"Eskişehir
Tepebaşı"
Panamera;Panamera Diesel;ÇETİNLER'DEN 2012 MODEL PORSCHE PANAMERA 3.0 DİZEL HATASIZ;2012;158.000;Beyaz;2.780.000 TL;"13 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera 4;ALPHA MOTORS PORSCHE 2021 PANAMERA 4 FULL+FULL;2021;6.183;Siyah;8.400.000 TL;"13 Aralık
2022";"Hatay
Arsuz"
Boxster;Boxster;2014 PORSCHE BOXSTER 2.7 PDK F1 BAYİ;2014;177.365;Beyaz;2.530.000 TL;"13 Aralık
2022";"İstanbul
Beykoz"
Panamera;Panamera Diesel;KIRMIZITOPRAK-MO­TORS+MATRİX+BAYİ­+BOS+TRBO+SOGTMA­+PUSLA+5BLGE+VKM;2015;135.000;Beyaz;3.990.000 TL;"13 Aralık
2022";"Şanlıurfa
Karaköprü"
Panamera;Panamera Diesel;HATASIZ BAYİ 2013 ÇIKIŞLI YETKİLİ SERVİS BAKIMLI;2012;125.000;Siyah;2.720.000 TL;"13 Aralık
2022";"Hatay
Antakya"
Panamera;Panamera Diesel;VERGİ BARIŞLI PORSCHE PANAMERA 3.0 DİZEL BOSE ARKA KLİMA PUSULA;2012;176.000;Beyaz;2.350.000 TL;"13 Aralık
2022";"Kahramanmaraş
Onikişubat"
;;;;;;;;
Panamera;Panamera Diesel;HATASIZ BOYASIZ TRAMERSİZ BOSE+SOĞUTMA+MATR İX+BAYİ+360KAMERA;2014;85.000;Beyaz;3.975.000 TL;"13 Aralık
2022";"Gaziantep
Şehitkamil"
Panamera;Panamera 4;"EDITION-2022 PANAMERA 4/ AKS/MASAJ/H­EAD-UP/SPOR EGSOZ/ ""O""KM DİR";2022;6.666;Gri;9.500.000 TL;"13 Aralık
2022";"İstanbul
Bakırköy"
Taycan;4S Performance Plus;PORCSHE TAYCAN 4S PERFORMANCE || PLUS EN FULL 571 HP;2021;7.000;Lacivert;7.500.000 TL;"13 Aralık
2022";"Giresun
Bulancak"
Taycan;4S Performance Plus;2020 TAYCAN 4S PLUS MATRİX+DISPLAY+CHR­ONO+BOSE+AERO-ANL MOTORS-;2020;21.914;Siyah;5.800.000 TL;"12 Aralık
2022";"Antalya
Muratpaşa"
Panamera;Panamera Diesel;FULL+FULL Porsche Panamera Diesel TAM ÖTV+4 BÖLGE IST-SĞT !;2012;238.000;Siyah;2.100.000 TL;"12 Aralık
2022";"Antalya
Konyaaltı"
911;Carrera 4S;2013 911 CARRERA 4S 20 JANT+SOGUTMA­+CHRONO+SPOR EGSOZ+BOSE+MOCHA;2013;73.000;Beyaz;4.775.000 TL;"12 Aralık
2022";"İstanbul
Tuzla"
Panamera;Panamera Diesel;HATASIZ TRAMERSİZ BOYASIZ PANAMERA;2012;198.560;Beyaz;2.525.000 TL;"12 Aralık
2022";"Mersin
Yenişehir"
Taycan;4S;MİLHAN MOTORS 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS BAYİ;2020;26.000;Siyah;5.200.000 TL;"12 Aralık
2022";"İstanbul
Bahçelievler"
911;Carrera Targa;Baspinar Oto 2002 Porsche 911 Carrera Targa 77.500KM;2002;77.500;Siyah;1.865.000 TL;"12 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera Diesel;PANAMERA DİZEL TAM DOLU KOLTUK ISITMA SOĞUTMA AİR PUSULA PERDE;2012;161.000;Beyaz;2.165.000 TL;"12 Aralık
2022";"Ankara
Çankaya"
Panamera;Panamera 4 Sport Turismo;"NASYONEL BAYİ 07.2023 GARANTİ SOĞUTMA AHŞAP 21""JANT BOSE AIRMATC";2018;52.045;Lacivert;6.475.000 TL;"12 Aralık
2022";"İstanbul
Beşiktaş"
911;GT3;YENİKÖY MOTORS 2021 PORSCHE GT3 4.0 - LIFTING - SERAMİK;2021;8.000;Mavi;17.650.000 TL;"12 Aralık
2022";"İstanbul
Sarıyer"
Boxster;S;2002 PORSCHE BOXSTER S MANUEL EMSALSİZ;2002;93.000;Siyah;1.250.000 TL;"12 Aralık
2022";"Adana
Seyhan"
Panamera;Panamera Diesel;SARITEPE MOTORS...İTHAL TAKSİT SEÇENEKLİ 2012 DİESEL PANAMERA...;2012;236.000;Siyah;1.827.900 TL;"12 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera 4 E-Hybrid;TECH MOTORS 2019 PANAMERA 4E-HYBRİD CARBON+BOSE+36­0KAMERA+SPOR.E;2019;20.000;Siyah;7.490.000 TL;"12 Aralık
2022";"İstanbul
Bağcılar"
Taycan;4S Performance Plus;"VDF BAYİDEN KREDİ DOĞUŞ GARANTİLİ 2020 TAYCAN PERFRMNS PLUS TRÜF
Yetkili Bayi";2020;10.500;Siyah;5.850.000 TL;"12 Aralık
2022";"İstanbul
Ataşehir"
Taycan;4S Performance Plus;"VDF BAYİDEN KREDİ DOĞUŞ GARANTİLİ 2020 TAYCAN PERFORMANS PLUS+
Yetkili Bayi";2020;20.600;Siyah;5.850.000 TL;"12 Aralık
2022";"İstanbul
Ataşehir"
Panamera;Panamera 4 - 10 Years Edition;2020 PANAMERA 4-10 YEAR EDİTİON HATASIZ-SOĞUTMA -MASAJ-AİRMATİC;2020;90.000;Beyaz;6.990.000 TL;"12 Aralık
2022";"İstanbul
Eyüpsultan"
Panamera;Panamera Diesel;Bayi çikisli Porsche sahibinden;2012;230.000;Beyaz;2.650.000 TL;"12 Aralık
2022";"İzmir
Bornova"
Panamera;Panamera Diesel;SEÇKİNDEN 2015+PORSCHE+PANAM­ERA+SOĞUTMA+CHRONO­+BOSE+BAYİ+EDITION;2015;215.000;Beyaz;3.550.000 TL;"12 Aralık
2022";"İstanbul
Bağcılar"
911;Carrera S;SS MOTORS 2006 911 CARRERA S-CHRONO-BOSE-GERİ GÖRÜŞ-HAFIZA;2006;126.354;Siyah;1.725.000 TL;"12 Aralık
2022";"İstanbul
Şişli"
911;Carrera 4S;SS MOTORS BAYİ 2013 911 CARRERA 4S-CHRONO-SOĞUT­MA-BOSE-36.431 KM;2013;36.431;Siyah;6.100.000 TL;"12 Aralık
2022";"İstanbul
Şişli"
911;Targa 4S;ARES'DEN 2007 911 TARGA 4S;2007;159.550;Siyah;2.350.000 TL;"12 Aralık
2022";"Ankara
Çankaya"
911;Carrera GTS;Porsche 991.2 4 GTS Bayi cikisli garantili makyajlı turbolu kasa;2017;36.000;Siyah;9.250.000 TL;"12 Aralık
2022";"İstanbul
Beşiktaş"
Taycan;Taycan;2022 MODEL,FABRİKA MODEL YILI 2023(YENİ VERSİYON) +Fatura 18;2022;1.001;Beyaz;5.200.000 TL;"12 Aralık
2022";"Denizli
Merkezefendi"
Taycan;4S Performance Plus;4S PERFORMANCE PLUS-3 YIL GARANTILI-ARKA AKS-YOLCU EKRANLI;2020;8.000;Beyaz;5.100.000 TL;"12 Aralık
2022";"Ankara
Çankaya"
Taycan;4S Performance Plus;HATASIZ 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS+CHRONO+SOĞUTMA;2020;18.000;Siyah;5.290.000 TL;"12 Aralık
2022";"İstanbul
Kadıköy"
Panamera;Panamera GTS;PANEMERA 4.8 GTS BOSE+AIRMATIC+ 4WD +CHRONA +BAYİ;2012;146.000;Beyaz;3.350.000 TL;"12 Aralık
2022";"İstanbul
Küçükçekmece"
Boxster;Boxster;| UNIQ AUTO | 2012 PORSCHE BOXSTER 2.7 PDK CHRONO SPORT PLUS;2012;56.000;Siyah;2.480.000 TL;"12 Aralık
2022";"İstanbul
Ataşehir"
Panamera;Panamera 4;AKGÜN-2021 PORSCHE-PANAMERA 4-SOĞUTMA-CHRONO -NAVİGASYON-BOSE;2021;25.230;Siyah;7.950.000 TL;"12 Aralık
2022";"Ankara
Çankaya"
Panamera;Panamera 4 E-Hybrid;ERTEMEL GROUP 2020 PORSCHE PANAMERA HYBRİD CHRONO-BOSE-21 JANT;2020;58.000;Beyaz;8.500.000 TL;"12 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera Diesel;DIESEL LANSMAN RENK CHRONO PASM;2012;217.500;Gri;1.950.000 TL;"12 Aralık
2022";"İstanbul
Pendik"
911;Turbo;VOL MOTORS 2008 PORSCHE 911 TURBO 102.000 KM BAYİ ÇIKIŞLI;2008;102.000;Beyaz;3.100.000 TL;"12 Aralık
2022";"İstanbul
Esenyurt"
Taycan;4S;Sahibinden sıfır ayarında 4S BAYİ ÇIKIŞLI;2020;9.050;Siyah;5.300.000 TL;"12 Aralık
2022";"İstanbul
Bakırköy"
Panamera;Panamera Diesel;-A Y Ş İ T-2015PORSCHE PANAMERA BAYİİ(125.000KM-­BOYASIZ-HATASIZ);2015;125.000;Siyah;4.400.000 TL;"12 Aralık
2022";"Gaziantep
Şehitkamil"
Panamera;Panamera Diesel;"ATEŞ OTOMATİV DEM 2012 MODEL PORSCHE PANEMERA ""BAYİ""";2012;225.000;Siyah;2.400.000 TL;"12 Aralık
2022";"İstanbul
Esenler"
Panamera;Panamera Diesel;GTS-MARSALA-AİR-4 SOGUTMA-ELK PRDE-BOSE-CRO­NO-MASRAFSIZ;2012;218.000;Siyah;2.175.000 TL;"12 Aralık
2022";"İstanbul
Çekmeköy"
Panamera;Panamera Diesel;MELİNDA MOTORS''TAN 2015 PANERAMA TR DE TEK;2015;102.000;Siyah;3.750.000 TL;"12 Aralık
2022";"İstanbul
Zeytinburnu"
Panamera;Panamera 4S;PORSCHE PANAMERA 4S 400HP V8 PDK - TÜRKİYEDEKİ EN DOLU ARAÇ!!!;2012;218.000;Beyaz;3.050.000 TL;"12 Aralık
2022";"İzmir
Gaziemir"
Panamera;Panamera 4;Caretta'dan BAYİ Boyasız Vakum 21''Jant Panamera 4 Sport Turismo;2018;65.000;Siyah;6.499.900 TL;"12 Aralık
2022";"İstanbul
Ataşehir"
Panamera;Panamera Diesel;2012 PANAMERA DİESEL BOYASIZ DEĞİŞENSİZ TRAMERSİZ DOĞUŞ BAYİİ;2012;245.000;Beyaz;2.090.000 TL;"12 Aralık
2022";"Ankara
Akyurt"
Panamera;Panamera Diesel;İÇİ DIŞI ÇOK GÜZEL VE TEMİZ BAKIMLI SIFIR GİBİ TEMİZZ;2012;192.000;Beyaz;2.250.000 TL;"12 Aralık
2022";"Eskişehir
Odunpazarı"
Taycan;4S Performance;TARGET MOTORS 2020 PORSCHE TAYCAN 4S Y.YOLCU+MİSSİON E+360;2020;6.735;Beyaz;5.340.000 TL;"12 Aralık
2022";"İstanbul
Beşiktaş"
Taycan;4S Performance Plus;ALBAYRAC 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS ''ARKA AKS'';2020;13.020;Füme;4.650.000 TL;"12 Aralık
2022";"İstanbul
Beşiktaş"
